candidate,candidate_category,family,heldout_l1_loss,heldout_nll,heldout_predictive_quality,mc_fallback_used,pair_id,raw_count,test_records,train_records,truncated,variant,world_seed
viability_signature,THEORY_INFORMED,D,0.02333448993754339,0.6877889344060919,0.592491146028212,0,21,1141,88,131,0,hidden,321
behavioral_quotient_k5,THEORY_INFORMED,D,0.08995489243580845,1.4856522505753538,0.4023088908629637,0,21,1141,88,131,0,hidden,321
behavioral_quotient_k8,THEORY_INFORMED,D,0.06540596807772381,1.1885861528835695,0.45691598600422967,0,21,1141,88,131,0,hidden,321
behavioral_quotient_k13,THEORY_INFORMED,D,0.06289035392088828,1.5399030255033275,0.3937158190525137,0,21,1141,88,131,0,hidden,321
behavioral_quotient_k21,THEORY_INFORMED,D,0.12335183900069396,1.4539930276560857,0.40749912030318314,0,21,1141,88,131,0,hidden,321
predictive_quotient_k5,THEORY_INFORMED,D,0.06540596807772382,1.2556084958903098,0.4433393480393372,0,21,1141,88,131,0,hidden,321
predictive_quotient_k8,THEORY_INFORMED,D,0.12048924358084664,1.130030367593619,0.46947687470284294,0,21,1141,88,131,0,hidden,321
predictive_quotient_k13,THEORY_INFORMED,D,0.07095766828591257,1.1449950428193,0.46620154361085986,0,21,1141,88,131,0,hidden,321
predictive_quotient_k21,THEORY_INFORMED,D,0.07121790423317136,1.2239669076264599,0.4496469783659034,0,21,1141,88,131,0,hidden,321
identity,DIAGNOSTIC_ONLY,D,0.46311747989600316,5.6258775013240845,0.15092340596398962,0,20,1213,149,222,0,hidden,320
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,20,1213,149,222,0,hidden,320
random_k,ADVERSARIAL,D,0.44519015659955236,5.846350091427825,0.14606322882203754,0,20,1213,149,222,0,hidden,320
hash_k34_s1206,ADVERSARIAL,D,0.44757845093415555,5.981419558815263,0.1432373447227255,0,20,1213,149,222,0,hidden,320
best_of_10_hashes_per_world,ADAPTIVE_HASH,D,0.1411512183324264,2.2293752917608116,0.30965741347911024,0,20,1213,149,222,0,hidden,320
checkerboard,ADVERSARIAL,D,0.11128242336296026,2.572122963495777,0.27994557024469635,0,20,1213,149,222,0,hidden,320
trap_mixing_adversarial,ADVERSARIAL,D,0.33055202853860566,5.091934568838625,0.1641514676003228,0,20,1213,149,222,0,hidden,320
viability_signature,THEORY_INFORMED,D,0.22821815103694298,3.161236493537827,0.24031318612939814,0,20,1213,149,222,0,hidden,320
behavioral_quotient_k5,THEORY_INFORMED,D,0.17470826531229214,3.116145655567838,0.24294572730858482,0,20,1213,149,222,0,hidden,320
behavioral_quotient_k8,THEORY_INFORMED,D,0.2635286293004414,3.7415419554416016,0.21090185627322272,0,20,1213,149,222,0,hidden,320
behavioral_quotient_k13,THEORY_INFORMED,D,0.34708869943769266,4.550547720012314,0.18016240026088481,0,20,1213,149,222,0,hidden,320
behavioral_quotient_k21,THEORY_INFORMED,D,0.37163673740854936,4.941643927158936,0.1683035894206069,0,20,1213,149,222,0,hidden,320
predictive_quotient_k5,THEORY_INFORMED,D,0.19154725194993655,2.9662005595686844,0.2521304671765635,0,20,1213,149,222,0,hidden,320
predictive_quotient_k8,THEORY_INFORMED,D,0.23888989660801738,3.523065177779151,0.22108900948692617,0,20,1213,149,222,0,hidden,320
predictive_quotient_k13,THEORY_INFORMED,D,0.28596045710139656,4.32205408949103,0.18789737631088865,0,20,1213,149,222,0,hidden,320
predictive_quotient_k21,THEORY_INFORMED,D,0.3531652457826955,4.922429618303759,0.16884962159945596,0,20,1213,149,222,0,hidden,320
identity,DIAGNOSTIC_ONLY,D,0.12173135899002416,4.314611278626931,0.18816051590105334,0,15,23281,1562,2341,0,hidden,315
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,15,23281,1562,2341,0,hidden,315
random_k,ADVERSARIAL,D,0.09342916260328471,4.241410862816986,0.19078832516147226,0,15,23281,1562,2341,0,hidden,315
hash_k34_s1206,ADVERSARIAL,D,0.11995924129296771,4.286800770840412,0.1891503091085908,0,15,23281,1562,2341,0,hidden,315
best_of_10_hashes_per_world,ADAPTIVE_HASH,D,0.03318864685140082,1.9166341691769686,0.34286096301278174,0,15,23281,1562,2341,0,hidden,315
checkerboard,ADVERSARIAL,D,0.021760948979965788,1.9502181875436375,0.3389579808782223,0,15,23281,1562,2341,0,hidden,315
trap_mixing_adversarial,ADVERSARIAL,D,0.08536520665681792,3.8620154203651396,0.20567602394089066,0,15,23281,1562,2341,0,hidden,315
viability_signature,THEORY_INFORMED,D,0.04786850886687843,2.358087784741035,0.2977885225466543,0,15,23281,1562,2341,0,hidden,315
behavioral_quotient_k5,THEORY_INFORMED,D,0.036166789092287405,2.7934667950870593,0.26361111195044745,0,15,23281,1562,2341,0,hidden,315
behavioral_quotient_k8,THEORY_INFORMED,D,0.05332023205990631,3.096136562947868,0.2441324854853789,0,15,23281,1562,2341,0,hidden,315
behavioral_quotient_k13,THEORY_INFORMED,D,0.06016011411562849,2.945590502252795,0.25344748762676583,0,15,23281,1562,2341,0,hidden,315
behavioral_quotient_k21,THEORY_INFORMED,D,0.1178212141084635,4.132908276245715,0.19482132665955504,0,15,23281,1562,2341,0,hidden,315
predictive_quotient_k5,THEORY_INFORMED,D,0.07174943568443395,3.129346538017911,0.2421690673798476,0,15,23281,1562,2341,0,hidden,315
predictive_quotient_k8,THEORY_INFORMED,D,0.07132445560708432,3.3515282630840284,0.2298043215031946,0,15,23281,1562,2341,0,hidden,315
predictive_quotient_k13,THEORY_INFORMED,D,0.07987656434510132,3.406054621121935,0.22696041833121103,0,15,23281,1562,2341,0,hidden,315
predictive_quotient_k21,THEORY_INFORMED,D,0.11461253248198762,4.039861081784576,0.1984181674400255,0,15,23281,1562,2341,0,hidden,315
identity,DIAGNOSTIC_ONLY,D,0.09523809523809522,2.8017847179665036,0.2630343573307011,0,16,3541,364,546,0,hidden,316
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,16,3541,364,546,0,hidden,316
random_k,ADVERSARIAL,D,0.14010989010989008,2.670232524672321,0.2724623013059044,0,16,3541,364,546,0,hidden,316
hash_k34_s1206,ADVERSARIAL,D,0.10073260073260072,2.8013178861598265,0.2630666600235903,0,16,3541,364,546,0,hidden,316
best_of_10_hashes_per_world,ADAPTIVE_HASH,D,0.07509157509157512,1.949362682231099,0.33905630054406594,0,16,3541,364,546,0,hidden,316
checkerboard,ADVERSARIAL,D,0.11172161172161173,2.2641617376789225,0.3063573684038951,0,16,3541,364,546,0,hidden,316
trap_mixing_adversarial,ADVERSARIAL,D,0.15934065934065933,2.8798117485141206,0.2577444641181308,0,16,3541,364,546,0,hidden,316
viability_signature,THEORY_INFORMED,D,0.12545787545787546,2.570683083626784,0.2800584584460765,0,16,3541,364,546,0,hidden,316
behavioral_quotient_k5,THEORY_INFORMED,D,0.11080586080586079,2.7989731469096624,0.2632290256680194,0,16,3541,364,546,0,hidden,316
behavioral_quotient_k8,THEORY_INFORMED,D,0.10714285714285714,2.7430891260260593,0.2671590139403584,0,16,3541,364,546,0,hidden,316
behavioral_quotient_k13,THEORY_INFORMED,D,0.1117216117216117,2.832701142560888,0.2609125947482125,0,16,3541,364,546,0,hidden,316
behavioral_quotient_k21,THEORY_INFORMED,D,0.12545787545787543,2.873538832803828,0.25816186261805424,0,16,3541,364,546,0,hidden,316
predictive_quotient_k5,THEORY_INFORMED,D,0.11263736263736264,2.796283008777729,0.2634155561342001,0,16,3541,364,546,0,hidden,316
predictive_quotient_k8,THEORY_INFORMED,D,0.11355311355311357,2.8170142019949536,0.2619848779911147,0,16,3541,364,546,0,hidden,316
predictive_quotient_k13,THEORY_INFORMED,D,0.1282051282051282,2.7845747030302244,0.26423048254254894,0,16,3541,364,546,0,hidden,316
predictive_quotient_k21,THEORY_INFORMED,D,0.14377289377289376,2.7986915768449214,0.26324853696876593,0,16,3541,364,546,0,hidden,316
identity,DIAGNOSTIC_ONLY,D,0.17603359173126626,4.799184586432767,0.1724380359162057,0,12,26605,1032,1548,0,hidden,312
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,12,26605,1032,1548,0,hidden,312
random_k,ADVERSARIAL,D,0.16634366925064598,4.648529664413359,0.1770372219694906,0,12,26605,1032,1548,0,hidden,312
hash_k34_s1206,ADVERSARIAL,D,0.18410852713178302,4.905566909294979,0.16933175347248455,0,12,26605,1032,1548,0,hidden,312
best_of_10_hashes_per_world,ADAPTIVE_HASH,D,0.038759689922480633,1.9468753697825933,0.3393424812783227,0,12,26605,1032,1548,0,hidden,312
checkerboard,ADVERSARIAL,D,0.020994832041343676,1.4842488846644848,0.4025361573766217,0,12,26605,1032,1548,0,hidden,312
trap_mixing_adversarial,ADVERSARIAL,D,0.0888242894056847,2.9174208673566406,0.2552699936667184,0,12,26605,1032,1548,0,hidden,312
viability_signature,THEORY_INFORMED,D,0.10820413436692503,3.662832228990021,0.21446193019400184,0,12,26605,1032,1548,0,hidden,312
behavioral_quotient_k5,THEORY_INFORMED,D,0.08720930232558138,2.5450156992707544,0.28208619787091777,0,12,26605,1032,1548,0,hidden,312
behavioral_quotient_k8,THEORY_INFORMED,D,0.08882428940568474,3.2187013325457543,0.23703977152527056,0,12,26605,1032,1548,0,hidden,312
behavioral_quotient_k13,THEORY_INFORMED,D,0.0936692506459948,3.2920720425067267,0.232987701533538,0,12,26605,1032,1548,0,hidden,312
behavioral_quotient_k21,THEORY_INFORMED,D,0.09689922480620153,3.256183828076617,0.23495225779566556,0,12,26605,1032,1548,0,hidden,312
predictive_quotient_k5,THEORY_INFORMED,D,0.08720930232558138,2.6193224356044342,0.27629480870858025,0,12,26605,1032,1548,0,hidden,312
predictive_quotient_k8,THEORY_INFORMED,D,0.07428940568475449,2.963274215131921,0.25231663158253465,0,12,26605,1032,1548,0,hidden,312
predictive_quotient_k13,THEORY_INFORMED,D,0.11627906976744179,3.5827649349832607,0.21820887917823187,0,12,26605,1032,1548,0,hidden,312
predictive_quotient_k21,THEORY_INFORMED,D,0.13081395348837194,3.9312043069101206,0.202790218729874,0,12,26605,1032,1548,0,hidden,312
identity,DIAGNOSTIC_ONLY,D,0.24859708193041494,5.161572338322104,0.1622962362675622,0,18,25029,594,891,0,hidden,318
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,18,25029,594,891,0,hidden,318
random_k,ADVERSARIAL,D,0.22783389450056096,4.68269369554985,0.17597288426492277,0,18,25029,594,891,0,hidden,318
hash_k34_s1206,ADVERSARIAL,D,0.2452300785634115,5.098800323562924,0.16396667327121134,0,18,25029,594,891,0,hidden,318
best_of_10_hashes_per_world,ADAPTIVE_HASH,D,0.0712682379349046,2.523082236017989,0.2838423667141711,0,18,25029,594,891,0,hidden,318
checkerboard,ADVERSARIAL,D,0.06958473625140292,1.673999793911931,0.37397160698245563,0,18,25029,594,891,0,hidden,318
trap_mixing_adversarial,ADVERSARIAL,D,0.14421997755331087,3.797542051242082,0.20844006979388544,0,18,25029,594,891,0,hidden,318
viability_signature,THEORY_INFORMED,D,0.13860830527497187,3.819743016950883,0.20747994166556846,0,18,25029,594,891,0,hidden,318
behavioral_quotient_k5,THEORY_INFORMED,D,0.061728395061728406,2.5672893944969046,0.2803248880067467,0,18,25029,594,891,0,hidden,318
behavioral_quotient_k8,THEORY_INFORMED,D,0.09876543209876544,2.9364780963919137,0.25403418373306264,0,18,25029,594,891,0,hidden,318
behavioral_quotient_k13,THEORY_INFORMED,D,0.17732884399551063,4.02806461666316,0.19888368114561802,0,18,25029,594,891,0,hidden,318
behavioral_quotient_k21,THEORY_INFORMED,D,0.2008978675645341,4.209849096898013,0.19194413914894543,0,18,25029,594,891,0,hidden,318
predictive_quotient_k5,THEORY_INFORMED,D,0.06846240179573514,2.466106466701356,0.288508160267704,0,18,25029,594,891,0,hidden,318
predictive_quotient_k8,THEORY_INFORMED,D,0.13187429854096516,3.4176828159881976,0.22636301465122474,0,18,25029,594,891,0,hidden,318
predictive_quotient_k13,THEORY_INFORMED,D,0.12850729517396176,2.9927255297723625,0.2504554827381318,0,18,25029,594,891,0,hidden,318
predictive_quotient_k21,THEORY_INFORMED,D,0.15151515151515138,3.3537308853987984,0.22968805980951226,0,18,25029,594,891,0,hidden,318
identity,DIAGNOSTIC_ONLY,D,0.18774956222468628,4.5186813292616375,0.18120270773702987,0,19,16189,813,1218,0,hidden,319
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,19,16189,813,1218,0,hidden,319
random_k,ADVERSARIAL,D,0.1828810160022782,4.471061329985582,0.1827798921790985,0,19,16189,813,1218,0,hidden,319
hash_k34_s1206,ADVERSARIAL,D,0.17132617138979264,4.52621229123483,0.180955769937776,0,19,16189,813,1218,0,hidden,319
best_of_10_hashes_per_world,ADAPTIVE_HASH,D,0.05317833966517007,1.9530622253269054,0.3386315369258091,0,19,16189,813,1218,0,hidden,319
checkerboard,ADVERSARIAL,D,0.02354292015826565,1.9576000251630243,0.3381119798120368,0,19,16189,813,1218,0,hidden,319
trap_mixing_adversarial,ADVERSARIAL,D,0.10330891486254763,3.351783529623249,0.22979084166132083,0,19,16189,813,1218,0,hidden,319
viability_signature,THEORY_INFORMED,D,0.16855106974715067,3.8928422668713436,0.2043801834305677,0,19,16189,813,1218,0,hidden,319
behavioral_quotient_k5,THEORY_INFORMED,D,0.05375396118493204,2.358616607154342,0.2977416350142063,0,19,16189,813,1218,0,hidden,319
behavioral_quotient_k8,THEORY_INFORMED,D,0.08505565351220012,3.0062238589658627,0.24961161313090796,0,19,16189,813,1218,0,hidden,319
behavioral_quotient_k13,THEORY_INFORMED,D,0.1268851604772205,3.744917528244188,0.21075181898262424,0,19,16189,813,1218,0,hidden,319
behavioral_quotient_k21,THEORY_INFORMED,D,0.16714231181720685,4.196226125078211,0.1924473600511272,0,19,16189,813,1218,0,hidden,319
predictive_quotient_k5,THEORY_INFORMED,D,0.07252528190306533,2.543841226435925,0.2821796847274982,0,19,16189,813,1218,0,hidden,319
predictive_quotient_k8,THEORY_INFORMED,D,0.11417907282521096,3.27533725358247,0.23389967637338116,0,19,16189,813,1218,0,hidden,319
predictive_quotient_k13,THEORY_INFORMED,D,0.1597561788425766,3.9988935469731706,0.20004426791714736,0,19,16189,813,1218,0,hidden,319
predictive_quotient_k21,THEORY_INFORMED,D,0.15279418804040257,4.32076406019433,0.1879429323846916,0,19,16189,813,1218,0,hidden,319
identity,DIAGNOSTIC_ONLY,D,0.11456908344733244,4.6179867258117815,0.1779997085798566,0,2,40205,2924,4386,0,hidden,302
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,2,40205,2924,4386,0,hidden,302
random_k,ADVERSARIAL,D,0.08378932968536253,4.200605586944199,0.19228529894872984,0,2,40205,2924,4386,0,hidden,302
hash_k34_s1206,ADVERSARIAL,D,0.09632922936616505,4.601947095477991,0.17850936164806358,0,2,40205,2924,4386,0,hidden,302
best_of_10_hashes_per_world,ADAPTIVE_HASH,D,0.04103967168262655,2.420883077121712,0.29232218040067814,0,2,40205,2924,4386,0,hidden,302
checkerboard,ADVERSARIAL,D,0.027929776561787537,1.948297395900434,0.3391788092308754,0,2,40205,2924,4386,0,hidden,302
trap_mixing_adversarial,ADVERSARIAL,D,0.05984952120383038,3.6628996419722935,0.21445882965154794,0,2,40205,2924,4386,0,hidden,302
viability_signature,THEORY_INFORMED,D,0.06383948928408575,3.4800916030540003,0.22320972172049283,0,2,40205,2924,4386,0,hidden,302
behavioral_quotient_k5,THEORY_INFORMED,D,0.015959872321021425,1.8823050814577786,0.34694453631335637,0,2,40205,2924,4386,0,hidden,302
behavioral_quotient_k8,THEORY_INFORMED,D,0.06212950296397628,2.880519999729307,0.2576974220129665,0,2,40205,2924,4386,0,hidden,302
behavioral_quotient_k13,THEORY_INFORMED,D,0.07409940720474237,3.5097782057754148,0.22174039484233551,0,2,40205,2924,4386,0,hidden,302
behavioral_quotient_k21,THEORY_INFORMED,D,0.070109439124487,3.5607592262315158,0.21926173919649872,0,2,40205,2924,4386,0,hidden,302
predictive_quotient_k5,THEORY_INFORMED,D,0.03419972640218878,1.8694691365466791,0.348496517095657,0,2,40205,2924,4386,0,hidden,302
predictive_quotient_k8,THEORY_INFORMED,D,0.05072959416324674,2.6626403284458657,0.27302708164749573,0,2,40205,2924,4386,0,hidden,302
predictive_quotient_k13,THEORY_INFORMED,D,0.0661194710442317,3.698937850625488,0.2128140511300628,0,2,40205,2924,4386,0,hidden,302
predictive_quotient_k21,THEORY_INFORMED,D,0.06839945280437759,3.6051897960058077,0.21714631628588338,0,2,40205,2924,4386,0,hidden,302
identity,DIAGNOSTIC_ONLY,D,0.27686046144287735,5.465882536166856,0.15465792865962363,0,23,7301,712,1067,0,hidden,323
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,23,7301,712,1067,0,hidden,323
random_k,ADVERSARIAL,D,0.23750039489064137,5.101463113529798,0.1638951152195827,0,23,7301,712,1067,0,hidden,323
hash_k34_s1206,ADVERSARIAL,D,0.265167749544559,5.482609739578959,0.15425886181217957,0,23,7301,712,1067,0,hidden,323
best_of_10_hashes_per_world,ADAPTIVE_HASH,D,0.055829638911997305,2.399556704453316,0.29415599942487514,0,23,7301,712,1067,0,hidden,323
checkerboard,ADVERSARIAL,D,0.06744863789054685,2.3398367770546593,0.29941582980048553,0,23,7301,712,1067,0,hidden,323
trap_mixing_adversarial,ADVERSARIAL,D,0.16489975042911445,4.036886753914919,0.19853533518948988,0,23,7301,712,1067,0,hidden,323
viability_signature,THEORY_INFORMED,D,0.148885618609353,4.168234570502237,0.19348966970414086,0,23,7301,712,1067,0,hidden,323
behavioral_quotient_k5,THEORY_INFORMED,D,0.09845018586186197,3.009559461796963,0.24940395809763857,0,23,7301,712,1067,0,hidden,323
behavioral_quotient_k8,THEORY_INFORMED,D,0.12331644956456726,3.9811391661770523,0.2007572899770003,0,23,7301,712,1067,0,hidden,323
behavioral_quotient_k13,THEORY_INFORMED,D,0.17892626601939693,4.271635655649798,0.18969444501124896,0,23,7301,712,1067,0,hidden,323
behavioral_quotient_k21,THEORY_INFORMED,D,0.23095310805260996,5.032189130554219,0.16577729549871112,0,23,7301,712,1067,0,hidden,323
predictive_quotient_k5,THEORY_INFORMED,D,0.06050251150448068,2.482468572361502,0.28715262728757046,0,23,7301,712,1067,0,hidden,323
predictive_quotient_k8,THEORY_INFORMED,D,0.11659804344850103,3.631637553381848,0.21590635892263146,0,23,7301,712,1067,0,hidden,323
predictive_quotient_k13,THEORY_INFORMED,D,0.17616729673662365,4.48825853070544,0.18220715995889206,0,23,7301,712,1067,0,hidden,323
predictive_quotient_k21,THEORY_INFORMED,D,0.23091888419700296,4.90566877665985,0.16932883265518722,0,23,7301,712,1067,0,hidden,323
identity,DIAGNOSTIC_ONLY,D,0.2187734197526466,5.699109379921058,0.14927357403616298,0,17,12277,1511,2266,0,hidden,317
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,17,12277,1511,2266,0,hidden,317
random_k,ADVERSARIAL,D,0.18920648401863846,5.225046861915199,0.16064136096998632,0,17,12277,1511,2266,0,hidden,317
hash_k34_s1206,ADVERSARIAL,D,0.22912995199078506,5.562143786655497,0.15238922408764624,0,17,12277,1511,2266,0,hidden,317
best_of_10_hashes_per_world,ADAPTIVE_HASH,D,0.035348894806721896,2.071800371265803,0.32554198812988877,0,17,12277,1511,2266,0,hidden,317
checkerboard,ADVERSARIAL,D,0.04928990871882162,2.039379245170489,0.3290145517671016,0,17,12277,1511,2266,0,hidden,317
trap_mixing_adversarial,ADVERSARIAL,D,0.10006407848767764,3.9888782103228944,0.20044586334675768,0,17,12277,1511,2266,0,hidden,317
viability_signature,THEORY_INFORMED,D,0.09783505835114426,3.684427115033356,0.21347327548138814,0,17,12277,1511,2266,0,hidden,317
behavioral_quotient_k5,THEORY_INFORMED,D,0.06852922639099093,2.6424892267931943,0.2745375312696226,0,17,12277,1511,2266,0,hidden,317
behavioral_quotient_k8,THEORY_INFORMED,D,0.07271126770847268,3.2330011839262496,0.23623900786922686,0,17,12277,1511,2266,0,hidden,317
behavioral_quotient_k13,THEORY_INFORMED,D,0.11084819006018237,3.8595883092971635,0.20577874839455873,0,17,12277,1511,2266,0,hidden,317
behavioral_quotient_k21,THEORY_INFORMED,D,0.1285375326452732,4.1304881504257125,0.19491322671060513,0,17,12277,1511,2266,0,hidden,317
predictive_quotient_k5,THEORY_INFORMED,D,0.04272200976306147,2.486832432701919,0.28679324839969667,0,17,12277,1511,2266,0,hidden,317
predictive_quotient_k8,THEORY_INFORMED,D,0.05571323679308491,2.8760946277729817,0.2579916374679821,0,17,12277,1511,2266,0,hidden,317
predictive_quotient_k13,THEORY_INFORMED,D,0.11705509990578063,4.097798498955771,0.1961631084878775,0,17,12277,1511,2266,0,hidden,317
predictive_quotient_k21,THEORY_INFORMED,D,0.16293488819559776,4.807150565090702,0.17220149345040806,0,17,12277,1511,2266,0,hidden,317
identity,DIAGNOSTIC_ONLY,D,0.13652843870382986,5.228137810683269,0.16056163662349873,0,11,24305,2942,4413,0,hidden,311
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,11,24305,2942,4413,0,hidden,311
random_k,ADVERSARIAL,D,0.1172671651937459,4.9535360474433165,0.16796740492222928,0,11,24305,2942,4413,0,hidden,311
hash_k34_s1206,ADVERSARIAL,D,0.13426240652617288,5.248967763406246,0.16002642962185976,0,11,24305,2942,4413,0,hidden,311
best_of_10_hashes_per_world,ADAPTIVE_HASH,D,0.021527305687740774,1.9373340502419316,0.34044476484301667,0,11,24305,2942,4413,0,hidden,311
checkerboard,ADVERSARIAL,D,0.022093813732154993,1.8856360946585844,0.346544043391693,0,11,24305,2942,4413,0,hidden,311
trap_mixing_adversarial,ADVERSARIAL,D,0.05948334466349419,3.738695770112337,0.2110285294758,0,11,24305,2942,4413,0,hidden,311
viability_signature,THEORY_INFORMED,D,0.05325175617493765,3.326747659258838,0.23112048095989443,0,11,24305,2942,4413,0,hidden,311
behavioral_quotient_k5,THEORY_INFORMED,D,0.03455699070926807,2.5525401652884665,0.28148872453882584,0,11,24305,2942,4413,0,hidden,311
behavioral_quotient_k8,THEORY_INFORMED,D,0.07251302968502153,3.7902374743352794,0.20875791761007959,0,11,24305,2942,4413,0,hidden,311
behavioral_quotient_k13,THEORY_INFORMED,D,0.0815771583956492,4.194135568232611,0.1925248170486752,0,11,24305,2942,4413,0,hidden,311
behavioral_quotient_k21,THEORY_INFORMED,D,0.11613414910491744,4.810719865633971,0.17209571673111387,0,11,24305,2942,4413,0,hidden,311
predictive_quotient_k5,THEORY_INFORMED,D,0.03342397462043962,2.5021526406803325,0.28553866795644256,0,11,24305,2942,4413,0,hidden,311
predictive_quotient_k8,THEORY_INFORMED,D,0.03569000679809653,2.6149479861366474,0.2766291531261328,0,11,24305,2942,4413,0,hidden,311
predictive_quotient_k13,THEORY_INFORMED,D,0.07307953772943576,3.977215050475681,0.20091557022524636,0,11,24305,2942,4413,0,hidden,311
predictive_quotient_k21,THEORY_INFORMED,D,0.09460684341717665,4.450365587515016,0.18347393104981236,0,11,24305,2942,4413,0,hidden,311
identity,DIAGNOSTIC_ONLY,D,0.24090165005819703,4.61868074377838,0.17797772210270352,0,22,4777,463,694,0,hidden,322
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,22,4777,463,694,0,hidden,322
random_k,ADVERSARIAL,D,0.23807271210810338,4.453653204803267,0.18336332774501632,0,22,4777,463,694,0,hidden,322
hash_k34_s1206,ADVERSARIAL,D,0.21358325916059273,4.59304993272544,0.1787933260078566,0,22,4777,463,694,0,hidden,322
best_of_10_hashes_per_world,ADAPTIVE_HASH,D,0.07536054176184637,2.009026167854039,0.33233343421309447,0,22,4777,463,694,0,hidden,322
checkerboard,ADVERSARIAL,D,0.08374465489446722,2.2131759120449663,0.3112185661081869,0,22,4777,463,694,0,hidden,322
trap_mixing_adversarial,ADVERSARIAL,D,0.12638723772415209,3.3973067455390917,0.22741192686056383,0,22,4777,463,694,0,hidden,322
viability_signature,THEORY_INFORMED,D,0.09038596796982466,2.6140128446596607,0.27670073211767243,0,22,4777,463,694,0,hidden,322
behavioral_quotient_k5,THEORY_INFORMED,D,0.10554210418209772,3.3358741258580253,0.23063400158142514,0,22,4777,463,694,0,hidden,322
behavioral_quotient_k8,THEORY_INFORMED,D,0.1364550201978078,3.443340433370477,0.22505590444742365,0,22,4777,463,694,0,hidden,322
behavioral_quotient_k13,THEORY_INFORMED,D,0.1551870086704303,3.8964406682834603,0.20422998413469365,0,22,4777,463,694,0,hidden,322
behavioral_quotient_k21,THEORY_INFORMED,D,0.1941417020932274,4.257933406372689,0.19018879143428977,0,22,4777,463,694,0,hidden,322
predictive_quotient_k5,THEORY_INFORMED,D,0.09619322673206317,2.85891322596498,0.2591403178675869,0,22,4777,463,694,0,hidden,322
predictive_quotient_k8,THEORY_INFORMED,D,0.17318453140463463,4.083782643418287,0.1967039250379142,0,22,4777,463,694,0,hidden,322
predictive_quotient_k13,THEORY_INFORMED,D,0.16887732554882645,3.8780163077463348,0.20500136467604482,0,22,4777,463,694,0,hidden,322
predictive_quotient_k21,THEORY_INFORMED,D,0.19057829840471552,4.466619529610661,0.18292840659266096,0,22,4777,463,694,0,hidden,322
identity,DIAGNOSTIC_ONLY,D,0.17690875232774747,5.334707004230674,0.157860497625564,0,14,16425,2148,3222,0,hidden,314
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,14,16425,2148,3222,0,hidden,314
random_k,ADVERSARIAL,D,0.1412166356300438,4.916224822142837,0.1690267070746313,0,14,16425,2148,3222,0,hidden,314
hash_k34_s1206,ADVERSARIAL,D,0.18001241464928702,5.373403546184509,0.15690203715386236,0,14,16425,2148,3222,0,hidden,314
best_of_10_hashes_per_world,ADAPTIVE_HASH,D,0.04422718808193671,2.2475724025858765,0.3079223112019769,0,14,16425,2148,3222,0,hidden,314
checkerboard,ADVERSARIAL,D,0.030260707635009293,1.8930347714317828,0.34565778810362974,0,14,16425,2148,3222,0,hidden,314
trap_mixing_adversarial,ADVERSARIAL,D,0.09310986964618254,4.07506897138183,0.19704165709647922,0,14,16425,2148,3222,0,hidden,314
viability_signature,THEORY_INFORMED,D,0.06905648665425201,3.315458662313133,0.2317250791284348,0,14,16425,2148,3222,0,hidden,314
behavioral_quotient_k5,THEORY_INFORMED,D,0.03181253879577903,2.3172707094986578,0.30145263608924183,0,14,16425,2148,3222,0,hidden,314
behavioral_quotient_k8,THEORY_INFORMED,D,0.040347610180012414,2.9852898812012656,0.2509227759609233,0,14,16425,2148,3222,0,hidden,314
behavioral_quotient_k13,THEORY_INFORMED,D,0.07526381129733087,3.331654442805048,0.230858673794032,0,14,16425,2148,3222,0,hidden,314
behavioral_quotient_k21,THEORY_INFORMED,D,0.12181874612042225,4.442281986288798,0.1837464509408709,0,14,16425,2148,3222,0,hidden,314
predictive_quotient_k5,THEORY_INFORMED,D,0.03181253879577899,2.441358358794743,0.29058293143008423,0,14,16425,2148,3222,0,hidden,314
predictive_quotient_k8,THEORY_INFORMED,D,0.07216014897579143,3.1179127487719946,0.2428414735834825,0,14,16425,2148,3222,0,hidden,314
predictive_quotient_k13,THEORY_INFORMED,D,0.10862818125387964,4.2152206214681005,0.1917464423045821,0,14,16425,2148,3222,0,hidden,314
predictive_quotient_k21,THEORY_INFORMED,D,0.11250775915580394,4.008347985712508,0.1996666371531562,0,14,16425,2148,3222,0,hidden,314
identity,DIAGNOSTIC_ONLY,D,0.23475216106795063,5.314791772582142,0.15835834909740756,0,25,6453,741,1110,0,hidden,325
all_one,DIAGNOSTIC_ONLY,D,0.0,0.0,1.0,0,25,6453,741,1110,0,hidden,325
